0,0,1,0,2.18,0
0,0,1,0,2.156432,0
0,0,1,0,2.092864,0
0.008639255,-0.262504,0.9648923,0,1.9,0
0.09082347,-0.5902687,0.802081,0,1.9,0
0.1601916,-0.6177477,0.7698873,0,1.9,0
0.1646284,-0.610917,0.7743887,0,1.9,0
0.164201,-0.6100485,0.7751638,0,1.9,0
0.1638396,-0.6096073,0.7755872,0,1.9,0
0.1634452,-0.6088086,0.7762975,0,1.9,0
0.1629013,-0.6078649,0.7771509,0,1.9,0
0.1624817,-0.6073546,0.7776375,0,1.9,0
0.1618681,-0.6059331,0.7788734,0,1.9,0
0.1611398,-0.6050502,0.7797104,0,1.9,0
0.1608342,-0.6041414,0.7804778,0,1.9,0
0.1603091,-0.6035064,0.7810768,0,1.9,0
0.1598154,-0.6026596,0.7818316,0,1.9,0
0.1592991,-0.6017756,0.7826173,0,1.9,0
0.1583941,-0.600686,0.7836375,0,1.9,0
0.1578573,-0.6000406,0.78424,0,1.9,0
0.1572997,-0.5993711,0.7848638,0,1.9,0
0.1563419,-0.5982229,0.7859304,0,1.9,0
0.1557795,-0.5972706,0.7867659,0,1.9,0
0.1551841,-0.5968218,0.7872239,0,1.9,0
0.1547808,-0.5963405,0.787668,0,1.9,0
0.1541943,-0.5956411,0.788312,0,1.9,0
0.1535334,-0.5951442,0.7888162,0,1.9,0
0.1531136,-0.5943266,0.7895139,0,1.9,0
0.1525105,-0.5936099,0.7901695,0,1.9,0
0.1518157,-0.5930889,0.7906944,0,1.9,0
0.1512348,-0.5924005,0.7913216,0,1.9,0
0.1506038,-0.591928,0.7917953,0,1.9,0
0.1496819,-0.5911424,0.7925567,0,1.9,0
0.1490991,-0.5904543,0.7931791,0,1.9,0
0.1485354,-0.5897897,0.7937791,0,1.9,0
0.1473639,-0.5887202,0.7947909,0,1.9,0
0.1467454,-0.5879934,0.7954429,0,1.9,0
0.1459888,-0.5873522,0.7960557,0,1.9,0
0.1445075,-0.5859422,0.7973641,0,1.9,0
0.1431777,-0.5846791,0.7985302,0,1.9,0
0.1421048,-0.5839706,0.79924,0,1.9,0
0.1408869,-0.5825539,0.8004885,0,1.9,0
0.1399434,-0.5814584,0.8014499,0,1.9,0
0.1389807,-0.5803428,0.8024254,0,1.9,0
0.1373106,-0.5784122,0.8041052,0,1.9,0
0.1361298,-0.5770507,0.8052833,0,1.9,0
0.1351652,-0.5756819,0.8064247,0,1.9,0
0.1331931,-0.5737336,0.8081394,0,1.9,0
0.1321654,-0.5722845,0.8093348,0,1.9,0
0.1305518,-0.570178,0.8110815,0,1.9,0
0.1295105,-0.5687181,0.8122725,0,1.9,0
0.1283377,-0.5673847,0.8133905,0,1.9,0
0.1273442,-0.5659982,0.8145118,0,1.9,0
0.1256805,-0.5641144,0.8160756,0,1.9,0
0.1208455,-0.5575439,0.8213046,0,1.9,0
0.1194535,-0.5556908,0.8227628,0,1.9,0
0.1186232,-0.5547624,0.8235092,0,1.9,0
0.1178251,-0.5536178,0.8243935,0,1.9,0
0.1170225,-0.5527224,0.8251083,0,1.9,0
0.1161954,-0.5515401,0.8260159,0,1.9,0
0.1151126,-0.5500646,0.8271506,0,1.9,0
0.114193,-0.5490432,0.8279563,0,1.9,0
0.1133688,-0.5481287,0.8286752,0,1.9,0
0.1122982,-0.5466771,0.829779,0,1.9,0
0.1113147,-0.5452838,0.8308277,0,1.9,0
0.1100119,-0.5438453,0.8319433,0,1.9,0
0.108932,-0.5426548,0.8328623,0,1.9,0
0.1078987,-0.5415172,0.8337368,0,1.9,0
0.1068384,-0.5403517,0.8346291,0,1.9,0
0.1057926,-0.5392037,0.8355042,0,1.9,0
0.1028335,-0.536313,0.8377312,0,1.9,0
0.1017341,-0.5348479,0.8388016,0,1.9,0
0.09954476,-0.5324624,0.84058,0,1.9,0
0.09813172,-0.5309263,0.8417169,0,1.9,0
0.09667642,-0.5293472,0.8428791,0,1.9,0
0.09544022,-0.5277647,0.8440117,0,1.9,0
0.09345686,-0.5253624,0.8457306,0,1.9,0
0.09200153,-0.5237924,0.8468632,0,1.9,0
0.09066417,-0.5220918,0.8480567,0,1.9,0
0.08922408,-0.5203046,0.8493069,0,1.9,0
0.08780775,-0.5185109,0.8505506,0,1.9,0
0.08567394,-0.5156762,0.8524894,0,1.9,0
0.08347279,-0.5126894,0.8545068,0,1.9,0
0.08212502,-0.5109956,0.8556512,0,1.9,0
0.08096364,-0.5089436,0.8569838,0,1.9,0
0.07913642,-0.5067429,0.8584574,0,1.9,0
0.07809637,-0.5049149,0.859629,0,1.9,0
0.07704201,-0.5033149,0.8606617,0,1.9,0
0.07583924,-0.5014928,0.8618314,0,1.9,0
0.07437351,-0.4991058,0.8633435,0,1.9,0
0.07282876,-0.4960461,0.8652365,0,1.9,0
0.07135737,-0.4933743,0.8668852,0,1.9,0
0.07048441,-0.4917065,0.8679036,0,1.9,0
0.06962732,-0.4900717,0.8688969,0,1.9,0
0.0687205,-0.4883449,0.8699407,0,1.9,0
0.06786862,-0.4862122,0.8712012,0,1.9,0
0.0667128,-0.4836767,0.8727006,0,1.9,0
0.06527677,-0.4810976,0.8742334,0,1.9,0
0.06438074,-0.479142,0.8753731,0,1.9,0
0.06281054,-0.4757237,0.8773493,0,1.9,0
0.06157157,-0.473323,0.8787345,0,1.9,0
0.060256,-0.4709803,0.8800834,0,1.9,0
0.05852255,-0.4675238,0.8820412,0,1.9,0
0.05713831,-0.4650705,0.8834278,0,1.9,0
0.05579888,-0.4624493,0.8848882,0,1.9,0
0.05423656,-0.459692,0.8864207,0,1.9,0
0.05192745,-0.4553416,0.8888012,0,1.9,0
0.05049484,-0.4525613,0.8903025,0,1.9,0
0.04825355,-0.4486372,0.8924103,0,1.9,0
0.04677214,-0.4457781,0.8939207,0,1.9,0
0.04545143,-0.4429905,0.8953734,0,1.9,0
0.04402224,-0.4402433,0.8967987,0,1.9,0
0.04289416,-0.4376222,0.8981352,0,1.9,0
0.04169323,-0.4348375,0.8995432,0,1.9,0
0.04034495,-0.4305043,0.9016864,0,1.9,0
0.03926342,-0.4264161,0.9036745,0,1.9,0
0.03858702,-0.423735,0.904964,0,1.9,0
0.03787394,-0.4206364,0.9064384,0,1.9,0
0.03738492,-0.4179299,0.9077097,0,1.9,0
0.03691171,-0.4141151,0.9094758,0,1.9,0
0.03696981,-0.410951,0.9109076,0,1.9,0
0.0367801,-0.4070394,0.9126698,0,1.9,0
0.036834,-0.4040222,0.9140073,0,1.9,0
0.03691583,-0.3993898,0.9160377,0,1.9,0
0.03696692,-0.3964649,0.9173054,0,1.9,0
0.0370356,-0.3924918,0.9190096,0,1.9,0
0.03708815,-0.3894192,0.9203137,0,1.9,0
0.03713771,-0.3864948,0.9215436,0,1.9,0
0.0372031,-0.3825967,0.9231662,0,1.9,0
0.0372524,-0.3796261,0.9243897,0,1.9,0
0.03730171,-0.3766283,0.9256132,0,1.9,0
0.03736584,-0.3726871,0.9272045,0,1.9,0
0.03769671,-0.3695944,0.9284282,0,1.9,0
0.03774454,-0.3666174,0.9296059,0,1.9,0
0.03780974,-0.3625119,0.9312119,0,1.9,0
0.03788456,-0.3577345,0.9330546,0,1.9,0
0.03793212,-0.3546597,0.9342257,0,1.9,0
0.0379781,-0.3516568,0.9353583,0,1.9,0
0.03804241,-0.3474072,0.9369423,0,1.9,0
0.03808612,-0.3444853,0.9380188,0,1.9,0
0.03813117,-0.3414442,0.9391283,0,1.9,0
0.03819808,-0.3368697,0.9407762,0,1.9,0
0.03826117,-0.3324907,0.9423301,0,1.9,0
0.03830784,-0.3292098,0.9434794,0,1.9,0
0.03803598,-0.3240468,0.9452761,0,1.9,0
0.03781582,-0.319892,0.9466991,0,1.9,0
0.03785979,-0.3166105,0.9477998,0,1.9,0
0.0376337,-0.3136981,0.9487767,0,1.9,0
0.0373989,-0.3096791,0.9501054,0,1.9,0
0.03716174,-0.3066441,0.9510985,0,1.9,0
0.03662333,-0.3021892,0.9525442,0,1.9,0
0.03638105,-0.2991137,0.9535237,0,1.9,0
0.0357713,-0.2940953,0.9551065,0,1.9,0
0.03485171,-0.2895625,0.9565244,0,1.9,0
0.03431777,-0.2864371,0.9574842,0,1.9,0
0.03382802,-0.2838499,0.9582719,0,1.9,0
0.03304252,-0.2799978,0.9594318,0,1.9,0
0.0323195,-0.2772455,0.9602554,0,1.9,0
0.03154674,-0.2745835,0.9610456,0,1.9,0
0.03032108,-0.2701502,0.9623407,0,1.9,0
0.02918423,-0.2672442,0.9631868,0,1.9,0
0.027456,-0.2626523,0.9644998,0,1.9,0
0.02575,-0.2585998,0.9656413,0,1.9,0
0.02439142,-0.2558436,0.9664104,0,1.9,0
0.02329353,-0.2530528,0.967172,0,1.9,0
0.02199772,-0.2504286,0.9678851,0,1.9,0
0.01993593,-0.2462576,0.9689993,0,1.9,0
0.01807401,-0.2421791,0.9700632,0,1.9,0
0.01671235,-0.2394309,0.9707696,0,1.9,0
0.01537143,-0.236454,0.9715211,0,1.9,0
0.01342566,-0.2322048,0.9725742,0,1.9,0
0.01214968,-0.2296366,0.9732006,0,1.9,0
0.01070227,-0.2267255,0.9738999,0,1.9,0
0.008789896,-0.2228829,0.9748056,0,1.9,0
0.007423931,-0.2201405,0.9754399,0,1.9,0
0.00615213,-0.2175888,0.9760211,0,1.9,0
0.003929376,-0.2131331,0.9770153,0,1.9,0
0.002591168,-0.2104528,0.9776006,0,1.9,0
0.0009570259,-0.2077275,0.9781862,0,1.9,0
-0.0003609262,-0.2050912,0.9787428,0,1.9,0
-0.001952735,-0.2021742,0.9793476,0,1.9,0
-0.003563499,-0.1997601,0.9798384,0,1.9,0
-0.004869545,-0.1971526,0.9803607,0,1.9,0
-0.006477216,-0.1942113,0.9809383,0,1.9,0
-0.01753612,-0.1767094,0.9841068,0,1.9,0
